id,Churn,genero,tiene +60,posee_pareja,posee_dependientes,tiempo_contrato,servicio_telefono,multiples_lineas,tipo_internet,seguridad_online,backup_online,proteccion_dispositivo,soporte_tecnico,streaming_tv,streaming_peliculas,tipo_contrato,factura_digital,metodo_pago,valor_mensal,total_cobrado
1177-XZBJL,No,Masculino,0,Sí,Sí,53,Sí,Sí,DSL,Sí,Sí,No,Sí,No,No,Anual,No,Transferencia bancaria (automática),64.15,3491.55
1178-PZGAB,No,Femenino,0,No,No,19,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Tarjeta de crédito (automático),20.25,383.65
1179-INLAT,No,Masculino,0,No,No,3,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Yes,Cheque enviado por correo,19.45,69.25
1183-CANVH,No,Femenino,0,Sí,No,23,Sí,No,DSL,No,No,No,Sí,Sí,No,Anual,No,Transferencia bancaria (automática),60.0,1347.15
1184-PJVDB,Sí,Masculino,0,Sí,No,10,Sí,No,Fiber optic,No,No,No,No,Sí,No,Mensual,Yes,Cheque electrónico,79.95,857.2
1187-WILMM,No,Masculino,0,Sí,Sí,63,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),89.4,5597.65
1193-RTSLK,Sí,Femenino,0,No,No,38,Sí,No,Fiber optic,Sí,Sí,Sí,No,No,No,Mensual,Yes,Tarjeta de crédito (automático),83.9,3233.6
1194-BHJYC,No,Masculino,0,Sí,No,61,No,Sin servicio de teléfono,DSL,Sí,No,Sí,Sí,Sí,Sí,Bienal,Yes,Cheque enviado por correo,62.15,3778.85
1194-HVAIF,No,Femenino,0,Sí,No,27,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,No,Tarjeta de crédito (automático),95.0,2462.55
1194-SPVSP,No,Masculino,0,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Transferencia bancaria (automática),19.65,19.65
1195-OIYEJ,Sí,Masculino,0,No,No,13,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,91.1,1135.7
1196-AMORA,Sí,Masculino,0,No,No,7,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,No,Cheque electrónico,73.6,520.0
1197-BVMVG,No,Femenino,1,No,No,4,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,74.45,294.45
1200-TUZHR,No,Femenino,1,No,No,8,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Mensual,No,Cheque electrónico,85.2,695.75
1202-KKGFU,No,Femenino,0,Sí,No,12,Sí,No,DSL,Sí,No,No,Sí,No,No,Mensual,No,Transferencia bancaria (automática),54.2,690.5
1205-WNWPJ,Sí,Femenino,0,No,No,7,Sí,No,DSL,No,No,No,Sí,Sí,No,Mensual,Yes,Cheque enviado por correo,59.5,415.95
1206-EHBDD,No,Femenino,0,Sí,No,56,Sí,No,Fiber optic,Sí,No,Sí,No,No,No,Bienal,No,Transferencia bancaria (automática),80.3,4513.65
1207-BLKSA,No,Femenino,0,Sí,Sí,52,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,23.05,1255.1
1208-DNHLN,Sí,Masculino,0,Sí,Sí,23,Sí,Sí,DSL,No,No,No,No,No,No,Anual,Yes,Tarjeta de crédito (automático),48.35,1067.15
1208-NBVFH,No,Masculino,0,Sí,Sí,20,Sí,No,DSL,No,No,Sí,No,No,No,Mensual,Yes,Cheque electrónico,49.6,939.8
1209-VFFOC,No,Masculino,0,Sí,Sí,68,No,Sin servicio de teléfono,DSL,Sí,Sí,Sí,Sí,No,Sí,Bienal,Yes,Cheque enviado por correo,56.4,3948.45
1212-GLHMD,No,Masculino,0,No,No,3,Sí,No,Fiber optic,Sí,No,No,No,No,Sí,Mensual,Yes,Cheque enviado por correo,86.05,244.85
1213-NGCUN,Sí,Femenino,0,No,No,6,Sí,No,DSL,No,No,No,Sí,No,No,Mensual,Yes,Transferencia bancaria (automática),49.65,267.35
1215-EXRMO,No,Masculino,0,Sí,No,50,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.55,1067.65
1215-FIGMP,No,Masculino,0,No,No,60,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,No,Mensual,Yes,Transferencia bancaria (automática),89.9,5450.7
1215-VFYVK,No,Femenino,0,No,No,4,No,Sin servicio de teléfono,DSL,Sí,No,Sí,Sí,No,Sí,Mensual,No,Cheque enviado por correo,48.25,202.25
1216-BGTSP,No,Masculino,0,No,No,45,Sí,Sí,Fiber optic,Sí,No,Sí,Sí,Sí,Sí,Mensual,Yes,Tarjeta de crédito (automático),108.45,4964.7
1216-JWVUX,No,Masculino,0,Sí,Sí,25,Sí,No,Fiber optic,No,Sí,No,No,No,No,Mensual,Yes,Cheque electrónico,75.5,1901.05
1217-VASWC,No,Masculino,1,Sí,No,43,Sí,No,Fiber optic,No,Sí,Sí,No,Sí,Sí,Anual,Yes,Transferencia bancaria (automática),100.55,4304.0
1218-VKFPE,Sí,Femenino,0,Sí,Sí,12,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.0,233.55
1219-NNDDO,No,Femenino,0,No,No,9,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,76.85,663.55
1221-GHZEP,No,Femenino,0,No,No,62,Sí,No,DSL,Sí,No,No,Sí,No,Sí,Bienal,Yes,Cheque enviado por correo,65.1,3846.75
1222-KJNZD,No,Masculino,0,Sí,Sí,40,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Transferencia bancaria (automática),20.4,745.3
1222-LRYKO,No,Masculino,0,No,Sí,6,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,26.35,184.05
1223-UNPKS,No,Masculino,0,Sí,Sí,20,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.05,400.0
1226-IENZN,No,Masculino,1,No,No,16,Sí,No,Fiber optic,No,No,No,No,No,Sí,Mensual,Yes,Cheque electrónico,78.75,1218.25
1226-JZNKR,No,Femenino,0,Sí,Sí,8,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque electrónico,19.8,160.05
1226-UDFZR,Sí,Femenino,0,No,No,2,Sí,No,DSL,No,Sí,No,No,No,No,Mensual,Yes,Cheque enviado por correo,49.6,114.7
1227-UDMZR,No,Femenino,0,Sí,No,72,Sí,Sí,DSL,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),91.15,6637.9
1228-FZFRV,Sí,Masculino,0,Sí,Sí,50,Sí,Sí,Fiber optic,Sí,No,Sí,No,Sí,Sí,Mensual,No,Tarjeta de crédito (automático),105.95,5341.8
1228-ZLNBX,No,Masculino,0,No,No,21,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,No,Cheque enviado por correo,75.3,1570.7
1229-RCALF,No,Femenino,0,Sí,No,64,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Cheque electrónico,115.0,7396.15
1230-QAJDW,No,Masculino,0,No,No,3,Sí,Sí,DSL,No,No,No,Sí,Sí,No,Mensual,Yes,Cheque enviado por correo,65.25,209.9
1231-YNDEK,No,Masculino,0,No,No,58,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Yes,Transferencia bancaria (automática),19.15,1035.5
1236-WFCDV,Sí,Masculino,1,No,No,14,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Mensual,No,Tarjeta de crédito (automático),90.45,1266.1
1237-WIYYZ,No,Femenino,0,No,No,18,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque enviado por correo,19.55,389.25
1240-HCBOH,No,Femenino,0,No,No,67,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Yes,Cheque enviado por correo,26.1,1759.55
1240-KNSEZ,Sí,Masculino,0,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,Yes,Cheque enviado por correo,20.1,20.1
1241-EZFMJ,No,Masculino,0,Sí,No,61,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),25.45,1538.6
1241-FPMOF,No,Masculino,0,No,No,52,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.65,1025.05
1245-HARPS,No,Femenino,0,Sí,No,14,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.4,292.4
1247-QBVSH,No,Femenino,0,Sí,Sí,43,Sí,No,DSL,No,Sí,No,No,No,No,Mensual,No,Cheque enviado por correo,50.2,2169.4
1248-DYXUB,No,Masculino,0,Sí,Sí,52,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,24.8,1229.1
1251-KRREG,Sí,Masculino,0,No,No,2,Sí,Sí,DSL,No,Sí,No,No,No,No,Mensual,Yes,Cheque enviado por correo,54.4,114.1
1251-STYSZ,No,Femenino,1,No,No,4,Sí,Sí,Fiber optic,Sí,No,No,No,No,No,Mensual,Yes,Cheque electrónico,80.25,303.7
1254-IZEYF,Sí,Femenino,1,No,No,31,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,99.95,3186.65
1257-SXUXQ,No,Masculino,0,Sí,Sí,5,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.45,86.05
1258-YMZNM,No,Femenino,1,No,No,27,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Anual,Yes,Transferencia bancaria (automática),110.5,2857.6
1260-TTRXI,Sí,Masculino,0,No,No,4,Sí,No,DSL,No,No,No,No,No,Sí,Mensual,No,Cheque electrónico,54.3,195.3
1261-FWTTE,No,Masculino,1,No,No,23,No,Sin servicio de teléfono,DSL,No,No,No,No,No,Sí,Mensual,Yes,Transferencia bancaria (automática),34.65,768.45
1262-OPMFY,Sí,Femenino,0,Sí,No,9,Sí,No,Fiber optic,No,No,Sí,No,No,No,Mensual,Yes,Transferencia bancaria (automática),75.75,655.9
1264-BYWMS,Sí,Masculino,0,No,No,55,Sí,Sí,Fiber optic,No,No,No,No,Sí,Sí,Mensual,Yes,Cheque electrónico,96.8,5283.95
1264-FUHCX,No,Femenino,0,Sí,No,49,No,Sin servicio de teléfono,DSL,No,Sí,No,Sí,Sí,Sí,Anual,Yes,Tarjeta de crédito (automático),56.3,2780.6
1265-BCFEO,No,Femenino,0,Sí,No,71,Sí,Sí,DSL,No,No,Sí,Sí,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),80.45,5662.25
1265-HVPZB,No,Masculino,0,Sí,No,59,Sí,No,DSL,Sí,Sí,Sí,No,Sí,No,Anual,No,Tarjeta de crédito (automático),66.4,3958.2
1265-XTECC,Sí,Femenino,1,Sí,No,68,Sí,Sí,Fiber optic,Sí,Sí,No,No,No,Sí,Anual,Yes,Tarjeta de crédito (automático),96.55,6581.9
1265-ZFOSD,No,Femenino,0,Sí,No,64,Sí,Sí,DSL,Sí,Sí,Sí,Sí,No,Sí,Bienal,Yes,Cheque enviado por correo,81.3,5129.3
1266-NZYUI,No,Femenino,0,Sí,Sí,72,Sí,Sí,DSL,Sí,No,Sí,Sí,No,No,Bienal,No,Transferencia bancaria (automática),66.85,4758.8
1268-ASBGA,Sí,Femenino,1,Sí,No,16,Sí,Sí,Fiber optic,No,No,No,No,No,Sí,Mensual,Yes,Tarjeta de crédito (automático),85.35,1375.15
1269-FOYWN,No,Masculino,0,Sí,Sí,44,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Transferencia bancaria (automática),20.0,860.85
1270-XKUCC,No,Femenino,0,Sí,Sí,30,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,19.7,599.25
1271-SJBGZ,Sí,Masculino,1,No,No,12,No,Sin servicio de teléfono,DSL,No,No,Sí,Sí,No,Sí,Mensual,Yes,Cheque electrónico,43.65,526.95
1271-UODNO,No,Masculino,0,No,No,39,Sí,Sí,DSL,No,No,No,Sí,No,No,Bienal,Yes,Tarjeta de crédito (automático),53.85,2200.7
1272-ILHFG,No,Masculino,0,Sí,Sí,15,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.65,332.65
1273-MTETI,Sí,Femenino,1,No,No,4,Sí,Sí,Fiber optic,No,No,Sí,No,No,Sí,Mensual,Yes,Cheque electrónico,88.85,372.45
1282-IHQAC,No,Masculino,1,No,No,70,No,Sin servicio de teléfono,DSL,No,Sí,Sí,No,Sí,No,Anual,Yes,Tarjeta de crédito (automático),44.05,3011.65
1285-OKIPP,Sí,Masculino,0,No,No,1,Sí,No,Fiber optic,No,No,No,No,No,Sí,Mensual,No,Cheque electrónico,79.9,79.9
1291-CUOCY,No,Masculino,0,Sí,No,72,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),110.6,7962.2
1293-BSEUN,No,Femenino,0,Sí,Sí,72,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,Yes,Cheque enviado por correo,20.7,1482.3
1293-HHSHJ,No,Femenino,0,No,No,35,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,21.1,741.0
1297-VQDRP,No,Masculino,1,Sí,Sí,68,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,Anual,Yes,Tarjeta de crédito (automático),107.15,7379.8
1298-PHBTI,No,Masculino,0,Sí,Sí,71,Sí,Sí,Fiber optic,No,Sí,No,Sí,No,No,Bienal,Yes,Cheque electrónico,84.8,6152.4
1299-AURJA,No,Femenino,0,Sí,Sí,70,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),24.7,1685.9
1301-LOPVR,No,Masculino,0,Sí,Sí,29,No,Sin servicio de teléfono,DSL,Sí,Sí,Sí,Sí,No,Sí,Anual,Yes,Tarjeta de crédito (automático),55.35,1636.95
1302-TPUBN,No,Masculino,0,No,No,66,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Transferencia bancaria (automática),19.35,1240.8
1302-UHBDD,No,Masculino,1,No,No,20,Sí,No,Fiber optic,No,No,No,No,Sí,Sí,Mensual,No,Cheque electrónico,89.95,1648.45
1303-SRDOK,No,Femenino,0,Sí,Sí,55,Sí,No,Fiber optic,No,No,No,No,No,No,Bienal,Yes,Tarjeta de crédito (automático),69.05,3842.6
1304-BCCFO,No,Masculino,0,Sí,No,9,Sí,No,DSL,No,No,Sí,No,Sí,Sí,Mensual,Yes,Cheque enviado por correo,70.05,564.4
1304-NECVQ,Sí,Femenino,1,No,No,2,Sí,Sí,Fiber optic,No,No,Sí,No,No,No,Mensual,Yes,Cheque electrónico,78.55,149.55
1304-SEGFY,No,Femenino,0,Sí,No,72,Sí,Sí,Fiber optic,No,No,Sí,No,Sí,Sí,Bienal,Yes,Cheque electrónico,97.85,6841.3
1306-RPWXZ,No,Femenino,0,No,Sí,49,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),20.45,1024.65
1307-ATKGB,No,Masculino,0,No,No,24,Sí,No,Fiber optic,No,Sí,Sí,No,No,Sí,Mensual,Yes,Cheque electrónico,89.55,2187.15
1307-TVUFB,No,Masculino,1,No,No,42,Sí,Sí,Fiber optic,No,Sí,No,No,No,No,Mensual,Yes,Transferencia bancaria (automática),79.35,3344.1
1309-BXVOQ,Sí,Masculino,0,Sí,No,21,Sí,Sí,Fiber optic,No,No,Sí,Sí,Sí,Sí,Mensual,Yes,Cheque electrónico,106.1,2249.95
1309-XGFSN,No,Masculino,1,Sí,Sí,52,Sí,Sí,DSL,No,Sí,Sí,No,Sí,Sí,Anual,Yes,Cheque electrónico,80.85,4079.55
1310-QRITU,No,Femenino,0,No,No,18,Sí,Sí,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,50.3,913.3
1319-YLZJG,No,Masculino,0,Sí,No,12,Sí,No,Fiber optic,Sí,Sí,Sí,No,No,No,Mensual,Yes,Cheque electrónico,84.6,959.9
1320-GVNHT,No,Masculino,0,Sí,Sí,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,Sí,Bienal,Yes,Tarjeta de crédito (automático),108.4,7767.25
1320-HTRDR,Sí,Femenino,0,No,No,3,Sí,Sí,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,75.5,220.6
1320-REHCS,No,Masculino,1,No,No,52,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Mensual,Yes,Cheque electrónico,110.75,5832.0
1322-AGOQM,Sí,Masculino,0,No,No,46,No,Sin servicio de teléfono,DSL,No,Sí,No,No,No,No,Mensual,No,Transferencia bancaria (automática),30.3,1380.1
1323-OOEPC,Sí,Femenino,0,Sí,No,53,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,Mensual,Yes,Tarjeta de crédito (automático),98.4,5149.5
1324-NLTJE,Sí,Femenino,1,No,No,15,Sí,Sí,DSL,No,No,No,Sí,No,No,Mensual,No,Tarjeta de crédito (automático),55.0,757.1
1325-USMEC,No,Masculino,0,Sí,No,70,Sí,Sí,Fiber optic,Sí,Sí,Sí,No,Sí,No,Bienal,Yes,Tarjeta de crédito (automático),99.35,6944.5
1328-EUZHC,No,Femenino,0,Sí,No,18,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Cheque enviado por correo,20.1,370.5
1329-VHWNP,No,Femenino,0,No,No,7,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,No,Transferencia bancaria (automática),25.05,189.95
1333-PBMXB,No,Femenino,0,Sí,Sí,54,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,Yes,Transferencia bancaria (automática),24.75,1342.15
1334-FJSVR,Sí,Masculino,0,No,No,1,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,24.25,24.25
1334-PDUKM,No,Femenino,0,Sí,No,68,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,No,Anual,No,Tarjeta de crédito (automático),86.45,5762.95
1335-HQMKX,No,Femenino,0,Sí,No,72,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Anual,Yes,Cheque electrónico,101.35,7323.15
1335-MXCSE,No,Masculino,0,Sí,Sí,55,Sí,No,DSL,No,No,Sí,Sí,No,No,Bienal,Yes,Tarjeta de crédito (automático),55.25,3119.9
1335-NTIUC,No,Masculino,0,No,No,9,No,Sin servicio de teléfono,DSL,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,24.95,190.25
1336-EZFZY,No,Femenino,0,No,No,4,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,20.05,83.3
1337-BOZWO,No,Masculino,0,Sí,Sí,18,No,Sin servicio de teléfono,DSL,No,Sí,Sí,No,Sí,No,Anual,No,Tarjeta de crédito (automático),46.4,812.4
1338-CECEE,No,Masculino,0,Sí,Sí,41,Sí,Sí,DSL,No,Sí,Sí,No,Sí,No,Anual,No,Transferencia bancaria (automática),68.5,2839.95
1342-JPNKI,Sí,Masculino,0,No,No,10,Sí,Sí,Fiber optic,No,No,No,No,Sí,No,Mensual,Yes,Transferencia bancaria (automática),86.05,834.1
1343-EHPYB,Sí,Masculino,0,Sí,No,63,Sí,Sí,Fiber optic,No,Sí,Sí,No,Sí,Sí,Mensual,Yes,Cheque electrónico,103.4,6603.0
1345-GKDZZ,No,Masculino,0,No,Sí,6,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Cheque enviado por correo,19.55,128.6
1345-ZUKID,No,Masculino,0,No,No,14,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Cheque enviado por correo,19.35,324.8
1346-PJWTK,No,Masculino,0,Sí,No,61,Sí,No,Fiber optic,No,Sí,Sí,Sí,No,Sí,Mensual,No,Tarjeta de crédito (automático),94.15,5731.85
1346-UFHAX,No,Femenino,0,No,No,13,Sí,Sí,Fiber optic,Sí,No,No,No,No,No,Mensual,Yes,Tarjeta de crédito (automático),80.0,1029.35
1347-KTTTA,No,Masculino,0,Sí,No,64,Sí,No,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Tarjeta de crédito (automático),102.45,6654.1
1349-WXNGG,Sí,Masculino,0,No,No,1,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mensual,No,Transferencia bancaria (automática),20.05,20.05
1352-HNSAW,No,Femenino,0,Sí,Sí,72,Sí,Sí,Fiber optic,Sí,Sí,Sí,Sí,Sí,Sí,Bienal,Yes,Transferencia bancaria (automática),115.6,8220.4
1352-VHKAJ,No,Masculino,0,Sí,Sí,27,Sí,Sí,DSL,No,No,No,Sí,Sí,Sí,Mensual,No,Transferencia bancaria (automática),71.6,1957.1
1353-GHZOS,No,Masculino,0,Sí,No,22,Sí,No,DSL,Sí,No,No,No,Sí,No,Anual,Yes,Transferencia bancaria (automática),59.75,1374.35
1353-LJWEM,No,Masculino,0,No,No,11,Sí,No,DSL,No,Sí,Sí,Sí,No,No,Mensual,Yes,Cheque electrónico,60.9,688.5
1354-YZFNB,No,Masculino,0,Sí,Sí,4,Sí,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bienal,No,Tarjeta de crédito (automático),19.55,68.8
1355-KUSBG,No,Femenino,0,Sí,Sí,7,Sí,Sí,DSL,No,No,No,No,No,No,Mensual,No,Cheque electrónico,48.8,349.8
1356-MKYSK,No,Masculino,0,No,No,6,Sí,No,DSL,Sí,No,Sí,Sí,Sí,Sí,Mensual,No,Tarjeta de crédito (automático),78.65,483.3
1357-BIJKI,No,Masculino,0,Sí,No,50,Sí,Sí,Fiber optic,No,Sí,No,No,Sí,Sí,Anual,Yes,Cheque electrónico,98.25,4858.7
1357-MVDOZ,No,Masculino,0,Sí,Sí,11,Sí,No,DSL,No,No,Sí,No,Sí,No,Mensual,Yes,Transferencia bancaria (automática),59.65,683.25
1360-JYXKQ,No,Femenino,1,Sí,No,54,Sí,No,Fiber optic,No,No,Sí,Sí,Sí,Sí,Anual,Yes,Cheque electrónico,99.1,5437.1
1360-RCYRT,No,Masculino,0,Sí,Sí,23,No,Sin servicio de teléfono,DSL,No,No,No,Sí,No,No,Mensual,Yes,Transferencia bancaria (automática),30.35,678.75
1360-XFJMR,No,Femenino,0,Sí,No,67,Sí,Sí,Fiber optic,No,Sí,Sí,Sí,Sí,Sí,Anual,Yes,Tarjeta de crédito (automático),109.7,7344.45
1363-TXLSL,Sí,Masculino,1,Sí,No,1,Sí,No,Fiber optic,No,No,No,No,No,No,Mensual,Yes,Cheque electrónico,70.3,70.3
1370-GGAWX,No,Femenino,0,No,No,46,Sí,Sí,Fiber optic,No,Sí,Sí,No,No,Sí,Anual,Yes,Cheque electrónico,94.15,4408.45
1371-OJCEK,No,Femenino,0,No,No,48,Sí,Sí,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Transferencia bancaria (automática),24.35,1133.7
